"File Name" "Decimal Year" "Lowest Value" "Slope Before" "Slope After"
LOWESS_point_172_ts.txt 2019.71728515625 -72.72160118842532 -16.91477636922827 6.855623430761895
LOWESS_point_173_ts.txt 2022.295654296875 -101.20372438506402 -15.071189521632284 10.853977435308593
LOWESS_point_174_ts.txt 2022.065673828125 -114.14486605810852 -21.53097458380844 30.934835345456854
LOWESS_point_175_ts.txt 2022.22998046875 -104.0026723124614 -16.09265038401299 17.258170434775938
LOWESS_point_183_ts.txt 2020.555786132812 -111.508473338775 -13.120103191000156 1.0845437601317016
LOWESS_point_185_ts.txt 2021.440795898438 -255.0386079696468 -34.75910700518059 8.13595950571747
LOWESS_point_18_ts.txt 2017.695434570312 -6.900992267525483 -4.631505879745664 4.482975711192345
LOWESS_point_190_ts.txt 2017.695434570312 -77.68100147624881 -29.637610561044045 3.2541157593658454
LOWESS_point_1_ts.txt 2020.555786132812 -53.4181728642201 -3.867406790415278 6.034319581942161
LOWESS_point_204_ts.txt 2020.70361328125 -174.84591481468226 -28.635684039164207 1.245619891351283
LOWESS_point_205_ts.txt 2019.71728515625 -144.37492199216447 -26.940961859328624 1.3830395586865976
LOWESS_point_209_ts.txt 2020.7529296875 -58.74572203255889 -10.305166713495753 6.783084587265545
LOWESS_point_206_ts.txt 2021.013671875 -164.16791550377508 -28.967066196881138 2.6470411114733268
LOWESS_point_207_ts.txt 2019.733764648438 -79.87942332039069 -15.41429761031101 5.2181853827418925
LOWESS_point_208_ts.txt 2020.70361328125 -69.81530808068125 -15.774617192217447 17.636320511191247
LOWESS_point_213_ts.txt 2020.555786132812 -69.41412896382114 -10.244886273470003 4.827564748681417
LOWESS_point_215_ts.txt 2020.605102539062 -185.43276905130284 -25.051541446729292 1.6635376505414103
LOWESS_point_216_ts.txt 2019.4873046875 -191.85367382563575 -40.41723610736944 4.496254127710385
LOWESS_point_217_ts.txt 2020.391479492188 -118.1041534834548 -18.7474576979213 6.061618329698637
LOWESS_point_21_ts.txt 2021.769287109375 -75.56757805157864 -12.359577860623746 6.4082580830702085
LOWESS_point_223_ts.txt 2022.854248046875 -229.86352760167253 -26.374099061244962 2.445390273147969
LOWESS_point_224_ts.txt 2020.605102539062 -116.68417900403192 -14.134076176819415 4.2714466256732955
LOWESS_point_225_ts.txt 2022.722778320312 -158.7045996763364 -16.984904022518183 0.3629827650261879
LOWESS_point_22_ts.txt 2020.605102539062 -51.3659873359683 -4.351063947587186 1.4849098040179702
LOWESS_point_239_ts.txt 2022.821411132812 -242.12026649440963 -30.331705985692118 7.261168685069414
LOWESS_point_23_ts.txt 2022.821411132812 -44.67916638792317 -4.600771973333932 16.79509620047293
LOWESS_point_240_ts.txt 2022.591430664062 -105.96688961389002 -12.347002252898907 9.287845177558477
LOWESS_point_241_ts.txt 2020.818603515625 -205.3564060931355 -29.2783959082136 1.155616134679175
LOWESS_point_242_ts.txt 2019.668090820312 -121.7284307323273 -26.19581142535841 7.700205873876805
LOWESS_point_243_ts.txt 2020.7529296875 -152.26728415931234 -29.725764279820954 7.110288219981628
LOWESS_point_244_ts.txt 2020.70361328125 -151.29747291362852 -25.164961737762372 7.484826660122613
LOWESS_point_245_ts.txt 2022.68994140625 -178.32790650165748 -21.80201142750688 13.291230337266649
LOWESS_point_24_ts.txt 2021.506469726562 -39.27173082950403 -3.9194529360194164 9.802364355457751
LOWESS_point_251_ts.txt 2019.470947265625 -111.5605843487716 -19.573023429398926 1.7792485396506668
LOWESS_point_258_ts.txt 2020.70361328125 -277.941578988641 -32.79791072839025 3.2504529394894375
LOWESS_point_25_ts.txt 2022.821411132812 -64.96596733308465 -4.494914874173025 15.577969076905667
LOWESS_point_26_ts.txt 2022.722778320312 -75.8975311587119 -9.20297055696319 13.952921879439327
LOWESS_point_276_ts.txt 2019.372314453125 -63.82711016406387 -7.695631802003988 7.300961800850058
LOWESS_point_277_ts.txt 2019.71728515625 -140.61723938802925 -19.96454698650846 6.787617812470473
LOWESS_point_278_ts.txt 2022.821411132812 -122.65194108326608 -15.81449037141021 5.070702164133644
LOWESS_point_279_ts.txt 2022.328491210938 -103.23330143633564 -12.805038771114365 2.701546825297337
LOWESS_point_27_ts.txt 2022.821411132812 -92.2395994027815 -10.152639689286984 15.098094810318655
LOWESS_point_280_ts.txt 2022.065673828125 -132.29478469496988 -18.354487508813435 8.314967747870563
LOWESS_point_2_ts.txt 2022.722778320312 -76.8501280507768 -9.630589442749441 16.472693739852513
LOWESS_point_309_ts.txt 2022.591430664062 -16.305347050024874 -3.1980704556585615 7.60780314698201
LOWESS_point_310_ts.txt 2022.68994140625 -36.97953048408696 -5.94172721920648 3.674841452932349
LOWESS_point_316_ts.txt 2021.835083007812 -71.09982747052068 -10.270874738937689 3.860714042210929
LOWESS_point_32_ts.txt 2022.821411132812 -31.0487345782166 -4.953493734776301 3.346125357599983
LOWESS_point_341_ts.txt 2022.722778320312 -44.609922339387175 -6.84064117789625 6.521268540532031
LOWESS_point_342_ts.txt 2022.591430664062 -10.62929070380182 -1.763648694413714 10.193793367528293
LOWESS_point_346_ts.txt 2022.065673828125 -68.20524445253005 -9.551350721042244 0.06197530610523882
LOWESS_point_348_ts.txt 2022.197143554688 -100.16269429935268 -12.524125638477352 0.929980256408598
LOWESS_point_349_ts.txt 2022.328491210938 -93.57718010890414 -10.195032230325184 4.10049933944228
LOWESS_point_35_ts.txt 2022.821411132812 -68.85912212679332 -8.244428435200955 5.451707175472352
LOWESS_point_36_ts.txt 2017.728271484375 -18.460344703001716 -3.913906421266632 1.3063801370578458
LOWESS_point_370_ts.txt 2022.328491210938 -33.43710592023659 -5.757475953135846 9.994406604887326
LOWESS_point_371_ts.txt 2022.558471679688 -37.09620580977053 -5.717994298939178 3.334368289396276
LOWESS_point_372_ts.txt 2022.262817382812 -4.807791369581595 -0.8785056688451967 4.54516487150304
LOWESS_point_377_ts.txt 2020.605102539062 -42.81288106610828 -2.898973810577373 2.7431772304809057
LOWESS_point_379_ts.txt 2022.821411132812 -78.96492155642473 -7.250591667754543 6.298396362757197
LOWESS_point_380_ts.txt 2022.854248046875 -96.0318878586514 -9.59500541330057 0.12577498970941342
LOWESS_point_38_ts.txt 2022.821411132812 -87.03663484897827 -10.751656472629481 7.883395372864709
LOWESS_point_398_ts.txt 2022.591430664062 -74.0633790918666 -8.797797518356212 1.3710381796000441
LOWESS_point_399_ts.txt 2022.328491210938 -54.44643474030784 -7.105355476410804 2.171067856691133
LOWESS_point_3_ts.txt 2020.457275390625 -50.71025629475581 -3.7677745248589734 9.313196981472087
LOWESS_point_400_ts.txt 2020.1943359375 -57.97825061543471 -6.6935643238368545 2.5688287979269853
LOWESS_point_402_ts.txt 2020.555786132812 -93.12603349379113 -10.702907509328494 4.970270636585782
LOWESS_point_403_ts.txt 2020.1943359375 -99.11435016616818 -10.315651342599892 1.8785928718875247
LOWESS_point_404_ts.txt 2020.457275390625 -55.085183178917966 -2.9977513055421157 4.940638965924217
LOWESS_point_40_ts.txt 2022.821411132812 -53.05794472871703 -2.7049710183338034 17.68988329213522
LOWESS_point_41_ts.txt 2021.4736328125 -38.64693507011469 -3.1482740235811617 14.120584393390653
LOWESS_point_425_ts.txt 2022.821411132812 -221.1541449438018 -26.237778711056354 2.990225200072831
LOWESS_point_426_ts.txt 2020.555786132812 -112.78213312224108 -16.341278819338292 2.0775578859269155
LOWESS_point_427_ts.txt 2021.506469726562 -121.62492329964704 -13.657819662418534 6.966093306122116
LOWESS_point_428_ts.txt 2021.867919921875 -211.91922434798568 -22.911996090589525 1.3785612642839844
LOWESS_point_429_ts.txt 2022.295654296875 -188.16430595728627 -18.073959929377896 6.355230058519261
LOWESS_point_431_ts.txt 2022.328491210938 -83.05906220354171 -10.488599420702831 5.340912277563148
LOWESS_point_437_ts.txt 2022.854248046875 -193.85782563311216 -22.81979155813876 9.449461494594606
LOWESS_point_43_ts.txt 2022.821411132812 -96.6537537647199 -10.925090163387715 10.392039752913488
LOWESS_point_452_ts.txt 2021.539306640625 -174.03261985282907 -21.856997375229685 9.112345411008553
LOWESS_point_453_ts.txt 2022.328491210938 -197.73237004078592 -22.402645081495 12.147812254275623
LOWESS_point_454_ts.txt 2021.637939453125 -165.86276871637213 -17.521188928266135 4.422130082919695
LOWESS_point_455_ts.txt 2020.227294921875 -88.80315213194069 -13.431940238047076 1.563754147352044
LOWESS_point_456_ts.txt 2021.769287109375 -62.02253105594532 -5.226698858705631 6.256995087777559
LOWESS_point_457_ts.txt 2018.615966796875 -40.21486487896781 -2.2989034344397554 2.863690507526857
LOWESS_point_45_ts.txt 2022.821411132812 -172.17297384334296 -22.65581204512523 3.3994013337313413
LOWESS_point_461_ts.txt 2022.887084960938 -122.36984178309852 -12.13308859719038 12.923994059194587
LOWESS_point_46_ts.txt 2021.670776367188 -121.40297167594989 -13.722669717915991 4.1147262783673435
LOWESS_point_473_ts.txt 2022.821411132812 -76.92382420699094 -11.552987420020191 10.247051184668152
LOWESS_point_475_ts.txt 2022.821411132812 -235.46182724798848 -26.48611765505377 6.981814248101344
LOWESS_point_476_ts.txt 2022.197143554688 -221.2283536980746 -25.292183165435965 7.483261392043993
LOWESS_point_477_ts.txt 2022.821411132812 -216.71984616517176 -20.36883847852139 6.738729638298712
LOWESS_point_478_ts.txt 2021.670776367188 -96.13015471629144 -8.859366262606823 6.201041179898998
LOWESS_point_482_ts.txt 2022.295654296875 -92.02479529297874 -11.764141430895725 3.31171318688302
LOWESS_point_47_ts.txt 2022.821411132812 -178.06343258664114 -17.08943174403994 3.0452495081340976
LOWESS_point_480_ts.txt 2022.098510742188 -87.12544550523154 -10.43755617049711 7.827878403120709
LOWESS_point_481_ts.txt 2021.966430664062 -68.99674807177014 -6.402271794574532 6.195328741156961
LOWESS_point_483_ts.txt 2022.295654296875 -118.18905808573302 -12.500265779483936 1.7501270255552546
LOWESS_point_498_ts.txt 2022.821411132812 -183.90729431084657 -16.82116901057128 12.59640622274901
LOWESS_point_499_ts.txt 2022.328491210938 -151.26520181174394 -14.239553062052272 10.341110611547505
LOWESS_point_4_ts.txt 2021.440795898438 -79.02421335200181 -10.894682037862122 14.346707806185336
LOWESS_point_500_ts.txt 2022.328491210938 -145.9653907268688 -15.048549387251423 6.1549417391769214
LOWESS_point_501_ts.txt 2022.821411132812 -201.6569604833393 -27.524263885463935 5.038872557478016
LOWESS_point_502_ts.txt 2021.670776367188 -61.73092765422587 -5.343763637533076 7.697905988283427
LOWESS_point_503_ts.txt 2022.854248046875 -177.77729925533484 -22.87062141239994 4.847414733125012
LOWESS_point_517_ts.txt 2022.821411132812 -352.44026752279154 -40.08161571794316 0.11637503619906478
LOWESS_point_519_ts.txt 2022.065673828125 -90.4413259231959 -8.619437093083805 10.469293452437935
LOWESS_point_520_ts.txt 2022.821411132812 -100.03805858237112 -9.17887121326016 8.795440013977274
LOWESS_point_521_ts.txt 2022.854248046875 -152.13160690857669 -16.070317573422287 6.2232210761261015
LOWESS_point_52_ts.txt 2019.7666015625 -28.954256160805546 -5.503520455367749 1.6840212614494028
LOWESS_point_535_ts.txt 2021.867919921875 -111.91155888713644 -10.583984848277412 19.891240035651176
LOWESS_point_539_ts.txt 2022.68994140625 -118.28906323747252 -13.440835435582768 9.317518077833292
LOWESS_point_536_ts.txt 2022.722778320312 -126.12317006003522 -13.969898662779345 3.447326214544895
LOWESS_point_537_ts.txt 2022.722778320312 -95.06839984313788 -11.298752669316956 33.04301777151807
LOWESS_point_538_ts.txt 2021.966430664062 -67.87419652276205 -6.921556143524282 10.76254677529049
LOWESS_point_53_ts.txt 2021.867919921875 -58.61831590276771 -7.126902443154237 5.841521219161114
LOWESS_point_548_ts.txt 2021.769287109375 -180.49932032736956 -25.496289470117176 1.0721951928119065
LOWESS_point_555_ts.txt 2022.722778320312 -73.71688010198969 -6.023493027866142 9.559032704656568
LOWESS_point_552_ts.txt 2022.68994140625 -148.6736519449424 -19.093351524215752 5.578250633546509
LOWESS_point_553_ts.txt 2022.68994140625 -137.30397809916224 -13.043806930067023 12.314227139422588
LOWESS_point_554_ts.txt 2022.295654296875 -121.4409311871789 -14.648449289869886 10.134554032063658
LOWESS_point_573_ts.txt 2021.670776367188 -105.2146854071485 -13.335921052859574 6.122233195613819
LOWESS_point_574_ts.txt 2022.821411132812 -97.17888247026478 -10.028458075355873 10.81622199880941
LOWESS_point_575_ts.txt 2021.637939453125 -70.28351685030461 -6.9826441186414305 6.4635137976360335
LOWESS_point_57_ts.txt 2022.821411132812 -42.88507845366232 -6.0494930523058486 0.513406786509204
LOWESS_point_584_ts.txt 2021.769287109375 -106.39122410289274 -8.284034407101336 7.177874624826304
LOWESS_point_585_ts.txt 2021.769287109375 -130.65362831673664 -14.750531241185703 4.926241692527067
LOWESS_point_586_ts.txt 2022.821411132812 -155.53426717101706 -18.83976575170555 6.5612597771317995
LOWESS_point_587_ts.txt 2021.736450195312 -82.56006926104993 -7.255305651880058 7.039075344191655
LOWESS_point_58_ts.txt 2019.733764648438 -40.353264744696304 -8.154013361559805 8.825480883931556
LOWESS_point_588_ts.txt 2022.68994140625 -158.22445544853167 -21.86557732151599 6.207845186579235
LOWESS_point_589_ts.txt 2021.670776367188 -102.83541224642744 -11.10813629263729 7.089421398800288
LOWESS_point_590_ts.txt 2021.769287109375 -118.03893399065592 -13.4207860962734 3.3159719598197452
LOWESS_point_591_ts.txt 2022.821411132812 -178.2818802268752 -26.034842472968734 13.916781005866149
LOWESS_point_592_ts.txt 2022.821411132812 -103.99819028021324 -11.194790725304811 8.660960050889086
LOWESS_point_59_ts.txt 2020.7529296875 -49.3093968060758 -5.7520661638204675 8.23768327252064
LOWESS_point_600_ts.txt 2021.769287109375 -99.20916137354098 -9.434504928499003 3.542615727596343
LOWESS_point_601_ts.txt 2021.80224609375 -126.68260518655276 -14.64491665489241 1.4763529439027379
LOWESS_point_602_ts.txt 2021.835083007812 -134.57217517823094 -16.85786066617097 17.077755844385766
LOWESS_point_606_ts.txt 2021.539306640625 -61.93478510173948 -4.061849555442591 5.048701162958676
LOWESS_point_603_ts.txt 2022.821411132812 -145.08262764753502 -17.774126728097407 10.16647115087388
LOWESS_point_608_ts.txt 2022.722778320312 -157.24628680029474 -19.06416803800804 8.195432667198562
LOWESS_point_604_ts.txt 2021.670776367188 -112.55994439137712 -14.401528875882939 -0.5173841401735263
LOWESS_point_609_ts.txt 2021.769287109375 -214.5575139927653 -33.26349305844207 1.7718135104919297
LOWESS_point_60_ts.txt 2019.733764648438 -46.70962642242765 -1.9277741702963769 17.787928376013454
LOWESS_point_615_ts.txt 2021.637939453125 -256.5574220460695 -28.663724208542668 -1.4958357722777127
LOWESS_point_618_ts.txt 2021.867919921875 -128.0401933108514 -14.405875513341279 6.1014171966849275
LOWESS_point_619_ts.txt 2022.722778320312 -96.8550976050614 -8.228538538816291 -1.2404750353663618
LOWESS_point_61_ts.txt 2021.391479492188 -32.6853466866861 -2.218323115986985 5.630831803886989
LOWESS_point_620_ts.txt 2021.769287109375 -81.39792780024314 -6.6805547311912274 8.108859984850362
LOWESS_point_623_ts.txt 2022.821411132812 -78.21317462289699 -5.45367171455676 6.604428409172737
LOWESS_point_624_ts.txt 2022.854248046875 -86.2990800199044 -8.89638092127395 4.505195877906488
LOWESS_point_631_ts.txt 2021.670776367188 -211.07065894626345 -25.34928515549637 1.7285274739322598
LOWESS_point_635_ts.txt 2021.835083007812 -71.22720598125923 -2.956026227550542 7.327446522996308
LOWESS_point_638_ts.txt 2021.769287109375 -147.44392025151413 -16.234768103857288 3.332243605758906
LOWESS_point_639_ts.txt 2022.68994140625 -124.99718067445431 -10.296978956783969 1.7368867053400197
LOWESS_point_63_ts.txt 2022.821411132812 -103.9553765696461 -11.107727634509745 -1.1639687542676256
LOWESS_point_64_ts.txt 2022.821411132812 -121.29528492529336 -16.686798372267063 8.725188022657246
LOWESS_point_66_ts.txt 2022.821411132812 -132.70815393248014 -16.29457652182416 1.127159622367144
LOWESS_point_70_ts.txt 2019.668090820312 -42.32568606361914 -13.148599369346812 -0.06445134584369942
LOWESS_point_67_ts.txt 2022.722778320312 -126.95486996176396 -13.439253100991904 19.438707659232744
LOWESS_point_69_ts.txt 2019.668090820312 -75.66783409679043 -21.450383871275168 0.7053212590220931
LOWESS_point_6_ts.txt 2022.722778320312 -93.36867976216756 -11.969973472104526 9.631162340503284
LOWESS_point_71_ts.txt 2019.668090820312 -81.85698935482918 -20.755177958392295 14.078522514991699
LOWESS_point_72_ts.txt 2019.733764648438 -90.91370165956508 -27.971391112972203 0.42630101506764284
LOWESS_point_73_ts.txt 2021.966430664062 -80.35837390440679 -16.91799177728588 8.465289703255783
LOWESS_point_74_ts.txt 2022.328491210938 -69.8678271425753 -11.717317477637954 11.247103455076795
LOWESS_point_75_ts.txt 2022.098510742188 -125.31735155181696 -26.668322932919693 12.653764222758188
LOWESS_point_77_ts.txt 2017.695434570312 -4.86267561936361 -5.170726855160934 1.9826175524406546
LOWESS_point_78_ts.txt 2021.80224609375 -88.71580840502524 -18.65330452549092 17.86137808140633
LOWESS_point_79_ts.txt 2022.262817382812 -43.71071693876404 -8.915874297084155 2.5910681821009875
LOWESS_point_7_ts.txt 2022.821411132812 -81.04562293938446 -8.734141760510692 12.366212995413443
LOWESS_point_82_ts.txt 2021.670776367188 -40.43777561920905 -4.417465824001504 1.591412920843026
LOWESS_point_83_ts.txt 2020.7529296875 -58.49950965630472 -12.234497973838776 12.992383422823114
LOWESS_point_84_ts.txt 2019.733764648438 -29.76314128868727 -3.6784479626517896 13.750195220458737
LOWESS_point_85_ts.txt 2020.917236328125 -37.42914330064218 -2.4719160770956967 8.985334572674338
LOWESS_point_86_ts.txt 2021.506469726562 -47.73609707638677 -3.5826206866825268 15.899755038729195
LOWESS_point_88_ts.txt 2022.821411132812 -135.4531109399654 -16.26453360065972 11.401591288014902
LOWESS_point_89_ts.txt 2022.821411132812 -112.30378217471343 -12.248417491206794 12.509446824936095
LOWESS_point_8_ts.txt 2021.506469726562 -33.975902293235805 -2.732631010593823 2.9514240436030668
LOWESS_point_91_ts.txt 2021.539306640625 -143.15419377285028 -19.972044179415022 5.181372445489832
LOWESS_point_92_ts.txt 2021.769287109375 -124.10216927274566 -14.426417195422976 11.00602621519445
LOWESS_point_9_ts.txt 2022.821411132812 -40.75197567806523 -2.978636788266721 12.25902919958797
